"account_name","order_date"
"Duke Energy","2015-08-30 01:13:22"
"Hilton Worldwide Holdings","2015-08-30 22:00:43"
"Wells Fargo","2015-08-31 20:40:53"
"Wells Fargo","2015-08-31 20:57:23"
"Walgreens Boots Alliance","2015-09-01 09:08:48"
"Kellogg","2015-09-01 10:51:48"
"Kellogg","2015-09-01 11:05:48"
"Mosaic","2015-09-01 12:21:16"
"AT&T","2015-09-01 14:30:59"
"Phillips 66","2015-09-01 16:40:39"
"Phillips 66","2015-09-01 16:52:57"
"Ameriprise Financial","2015-09-02 03:06:00"
"Ameriprise Financial","2015-09-02 03:17:07"
"General Dynamics","2015-09-03 03:34:27"
"General Dynamics","2015-09-03 03:39:42"
"Gilead Sciences","2015-09-03 04:02:35"
"Gilead Sciences","2015-09-03 04:20:45"
"Pfizer","2015-09-03 14:20:08"
"Core-Mark Holding","2015-09-03 18:48:09"
"Computer Sciences","2015-09-03 19:19:48"
"Computer Sciences","2015-09-03 19:21:40"
"Monsanto","2015-09-04 01:17:37"
"Fluor","2015-09-04 09:20:22"
"Fluor","2015-09-04 09:25:24"
"Thermo Fisher Scientific","2015-09-04 18:11:27"
"Cameron International","2015-09-04 19:18:28"
"ADP","2015-09-05 03:48:29"
"ADP","2015-09-05 03:48:43"
"Cigna","2015-09-05 05:58:04"
"Emerson Electric","2015-09-05 10:10:04"
"Emerson Electric","2015-09-05 10:10:46"
"eBay","2015-09-05 19:49:10"
"3M","2015-09-06 00:15:58"
"Merck","2015-09-06 02:06:35"
"Merck","2015-09-06 02:09:46"
"CST Brands","2015-09-06 03:21:29"
"CST Brands","2015-09-06 03:49:05"
"United Technologies","2015-09-06 18:05:19"
"Aflac","2015-09-06 19:29:11"
"Ford Motor","2015-09-07 15:35:21"
"Ford Motor","2015-09-07 15:39:04"
"Avis Budget Group","2015-09-07 18:02:26"
"Avis Budget Group","2015-09-07 18:09:21"
"Bristol-Myers Squibb","2015-09-07 20:38:33"
"Bristol-Myers Squibb","2015-09-07 20:51:23"
"Anadarko Petroleum","2015-09-08 02:54:49"
"Anadarko Petroleum","2015-09-08 02:58:46"
"Republic Services","2015-09-08 06:19:29"
"Prudential Financial","2015-09-08 14:26:56"
"Charter Communications","2015-09-08 16:34:05"
"Jarden","2015-09-08 17:10:32"
"Jarden","2015-09-08 17:10:32"
"Arrow Electronics","2015-09-08 21:32:14"
"Entergy","2015-09-09 04:31:29"
"Paccar","2015-09-09 14:04:08"
"Farmers Insurance Exchange","2015-09-10 05:26:51"
"Farmers Insurance Exchange","2015-09-10 05:46:08"
"Global Partners","2015-09-10 07:50:44"
"American Family Insurance Group","2015-09-10 12:21:47"
"American Family Insurance Group","2015-09-10 12:22:59"
"PayPal Holdings","2015-09-11 02:47:54"
"Philip Morris International","2015-09-11 09:24:52"
"Philip Morris International","2015-09-11 09:39:36"
"Nucor","2015-09-11 11:44:05"
"Altria Group","2015-09-11 14:49:46"
"Marathon Petroleum","2015-09-11 15:02:08"
"DISH Network","2015-09-12 05:22:09"
"DISH Network","2015-09-12 05:38:58"
"J.P. Morgan Chase","2015-09-12 17:54:40"
"Progressive","2015-09-12 18:24:41"
"Progressive","2015-09-12 18:26:23"
"KKR","2015-09-12 22:06:44"
"KKR","2015-09-12 22:23:25"
"Guardian Life Ins. Co. of America","2015-09-13 12:04:34"
"Centene","2015-09-13 22:24:35"
"Centene","2015-09-13 22:33:54"
"Disney","2015-09-14 01:43:50"
"Target","2015-09-14 09:46:53"
"Synnex","2015-09-15 01:35:05"
"Honeywell International","2015-09-15 05:07:54"
"BlackRock","2015-09-15 10:09:31"
"United States Steel","2015-09-15 17:26:03"
"Freddie Mac","2015-09-15 18:15:54"
"Freddie Mac","2015-09-15 18:16:35"
"FedEx","2015-09-15 22:36:29"
"Sears Holdings","2015-09-16 03:18:18"
"Cisco Systems","2015-09-16 12:13:50"
"Land O'Lakes","2015-09-16 15:42:31"
"Franklin Resources","2015-09-16 16:15:53"
"Colgate-Palmolive","2015-09-17 06:07:25"
"Colgate-Palmolive","2015-09-17 06:08:20"
"TJX","2015-09-17 08:41:58"
"IBM","2015-09-17 13:49:20"
"IBM","2015-09-17 13:57:28"
"Citigroup","2015-09-18 08:01:48"
"PBF Energy","2015-09-18 11:04:54"
"PBF Energy","2015-09-18 11:17:26"
"Supervalu","2015-09-18 19:36:35"
"Supervalu","2015-09-18 19:54:23"
"United Continental Holdings","2015-09-20 12:13:09"
"United Continental Holdings","2015-09-20 12:33:53"
"Intel","2015-09-21 00:25:42"
"General Electric","2015-09-21 05:12:37"
"General Electric","2015-09-21 05:14:46"
"Leucadia National","2015-09-21 05:54:35"
"Leucadia National","2015-09-21 06:19:53"
"Goodyear Tire & Rubber","2015-09-21 06:21:09"
"Aetna","2015-09-21 12:19:20"
"State Street Corp.","2015-09-21 16:50:04"
"FirstEnergy","2015-09-22 12:39:26"
"Travelers Cos.","2015-09-22 14:22:42"
"Travelers Cos.","2015-09-22 14:34:44"
"Western Digital","2015-09-22 20:25:16"
"Western Digital","2015-09-22 20:34:46"
"New York Life Insurance","2015-09-23 05:18:36"
"Reynolds American","2015-09-23 16:31:32"
"Sysco","2015-09-24 06:36:02"
"Sysco","2015-09-24 06:46:08"
"EOG Resources","2015-09-24 14:37:56"
"EOG Resources","2015-09-24 14:55:42"
"Western Refining","2015-09-24 16:06:09"
"Western Refining","2015-09-24 16:14:45"
"Stanley Black & Decker","2015-09-24 17:06:56"
"Stanley Black & Decker","2015-09-24 17:25:11"
"Best Buy","2015-09-24 21:02:25"
"Best Buy","2015-09-24 21:02:58"
"Southwest Airlines","2015-09-24 22:27:17"
"Southwest Airlines","2015-09-24 22:33:50"
"Tyson Foods","2015-09-25 01:27:59"
"Archer Daniels Midland","2015-09-25 09:26:58"
"Archer Daniels Midland","2015-09-25 09:53:44"
"Verizon","2015-09-25 13:56:00"
"Ecolab","2015-09-25 13:58:11"
"Verizon","2015-09-25 14:22:24"
"Exelon","2015-09-26 15:29:07"
"Exelon","2015-09-26 15:43:34"
"AutoNation","2015-09-26 20:41:01"
"AutoNation","2015-09-26 20:43:29"
"Hilton Worldwide Holdings","2015-09-28 04:18:52"
"Hilton Worldwide Holdings","2015-09-28 04:28:00"
"General Mills","2015-09-28 12:11:51"
"Duke Energy","2015-09-29 10:41:08"
"Wells Fargo","2015-09-29 11:40:31"
"Wells Fargo","2015-09-29 11:52:28"
"Kellogg","2015-10-01 01:01:02"
"Kellogg","2015-10-01 01:11:26"
"Mosaic","2015-10-01 05:25:56"
"Mosaic","2015-10-01 05:48:33"
"Phillips 66","2015-10-01 07:37:52"
"Phillips 66","2015-10-01 07:40:48"
"AT&T","2015-10-01 15:53:49"
"Ameriprise Financial","2015-10-01 20:15:25"
"Walgreens Boots Alliance","2015-10-01 22:39:36"
"Walgreens Boots Alliance","2015-10-01 22:44:46"
"Occidental Petroleum","2015-10-02 05:39:48"
"Occidental Petroleum","2015-10-02 05:55:33"
"Computer Sciences","2015-10-02 08:12:03"
"General Dynamics","2015-10-02 14:34:56"
"General Dynamics","2015-10-02 14:39:10"
"Pfizer","2015-10-02 20:12:46"
"Pfizer","2015-10-02 20:28:11"
"Gilead Sciences","2015-10-03 04:55:15"
"Core-Mark Holding","2015-10-03 07:23:55"
"Core-Mark Holding","2015-10-03 07:24:28"
"Fluor","2015-10-03 15:11:53"
"Fluor","2015-10-03 15:30:06"
"Monsanto","2015-10-03 22:49:32"
"ADP","2015-10-04 04:29:26"
"Cameron International","2015-10-04 08:31:18"
"eBay","2015-10-04 17:49:12"
"Coca-Cola","2015-10-04 21:46:05"
"Coca-Cola","2015-10-04 21:49:08"
"Thermo Fisher Scientific","2015-10-04 22:22:51"
"Cigna","2015-10-05 03:09:36"
"Emerson Electric","2015-10-05 11:57:15"
"Emerson Electric","2015-10-05 11:58:41"
"Merck","2015-10-05 12:26:49"
"CST Brands","2015-10-06 01:39:34"
"Aflac","2015-10-06 05:44:53"
"Aflac","2015-10-06 05:50:55"
"United Technologies","2015-10-06 08:40:00"
"3M","2015-10-06 10:07:00"
"Walmart","2015-10-06 17:31:14"
"Bristol-Myers Squibb","2015-10-07 04:17:13"
"Ford Motor","2015-10-07 06:30:40"
"Jarden","2015-10-07 07:24:24"
"Jarden","2015-10-07 07:36:29"
"Avis Budget Group","2015-10-07 09:11:04"
"Avis Budget Group","2015-10-07 09:12:59"
"Arrow Electronics","2015-10-07 13:49:06"
"Arrow Electronics","2015-10-07 14:12:54"
"Prudential Financial","2015-10-08 00:31:34"
"Prudential Financial","2015-10-08 00:43:23"
"Celgene","2015-10-08 10:43:15"
"Anadarko Petroleum","2015-10-08 11:33:59"
"Entergy","2015-10-08 16:57:03"
"Entergy","2015-10-08 17:01:44"
"Charter Communications","2015-10-08 19:04:04"
"Charter Communications","2015-10-08 19:04:40"
"Republic Services","2015-10-08 19:38:29"
"Republic Services","2015-10-08 20:02:51"
"Global Partners","2015-10-09 08:25:46"
"Paccar","2015-10-09 17:54:11"
"Paccar","2015-10-09 17:59:15"
"Farmers Insurance Exchange","2015-10-09 22:00:54"
"American Family Insurance Group","2015-10-10 09:00:22"
"American Family Insurance Group","2015-10-10 09:05:49"
"Marathon Petroleum","2015-10-10 20:10:46"
"Nucor","2015-10-10 20:11:01"
"Marathon Petroleum","2015-10-10 20:11:19"
"PayPal Holdings","2015-10-10 22:39:27"
"Philip Morris International","2015-10-11 03:30:06"
"Philip Morris International","2015-10-11 03:43:14"
"KKR","2015-10-11 05:19:12"
"KKR","2015-10-11 05:22:47"
"J.P. Morgan Chase","2015-10-11 13:32:14"
"Progressive","2015-10-11 19:09:43"
"Altria Group","2015-10-11 20:38:59"
"Altria Group","2015-10-11 20:57:11"
"Apple","2015-10-12 02:21:56"
"Apple","2015-10-12 02:31:30"
"DISH Network","2015-10-12 04:23:56"
"DISH Network","2015-10-12 04:39:58"
"Centene","2015-10-13 08:05:27"
"Guardian Life Ins. Co. of America","2015-10-13 14:15:39"
"Disney","2015-10-13 15:35:47"
"Freddie Mac","2015-10-14 00:52:44"
"Synnex","2015-10-14 12:46:50"
"Synnex","2015-10-14 12:51:37"
"Target","2015-10-14 15:31:10"
"FedEx","2015-10-14 18:03:28"
"Sears Holdings","2015-10-15 12:41:30"
"Sears Holdings","2015-10-15 12:56:06"
"BlackRock","2015-10-15 16:47:33"
"Honeywell International","2015-10-15 18:46:47"
"Honeywell International","2015-10-15 18:58:26"
"United States Steel","2015-10-15 19:59:52"
"Franklin Resources","2015-10-16 04:08:09"
"Franklin Resources","2015-10-16 04:18:52"
"Land O'Lakes","2015-10-16 08:21:26"
"Land O'Lakes","2015-10-16 08:22:10"
"TJX","2015-10-16 13:01:43"
"TJX","2015-10-16 13:17:19"
"Cisco Systems","2015-10-16 18:55:01"
"Cisco Systems","2015-10-16 19:02:38"
"IBM","2015-10-16 21:21:12"
"IBM","2015-10-16 21:23:43"
"Colgate-Palmolive","2015-10-17 06:29:57"
"PBF Energy","2015-10-17 13:29:27"
"PBF Energy","2015-10-17 13:31:25"
"Supervalu","2015-10-17 15:41:28"
"Supervalu","2015-10-17 15:46:02"
"DuPont","2015-10-17 16:59:08"
"DuPont","2015-10-17 17:00:23"
"Citigroup","2015-10-18 00:55:25"
"Hormel Foods","2015-10-18 14:14:35"
"Hormel Foods","2015-10-18 14:18:56"
"United Continental Holdings","2015-10-19 00:42:25"
"United Continental Holdings","2015-10-19 00:43:48"
"Aetna","2015-10-20 09:28:18"
"Aetna","2015-10-20 09:49:53"
"Goodyear Tire & Rubber","2015-10-20 16:18:16"
"Goodyear Tire & Rubber","2015-10-20 16:24:37"
"Leucadia National","2015-10-21 04:17:11"
"Leucadia National","2015-10-21 04:36:59"
"Travelers Cos.","2015-10-21 05:24:31"
"Travelers Cos.","2015-10-21 05:28:26"
"General Electric","2015-10-21 16:35:51"
"Intel","2015-10-21 17:19:13"
"Intel","2015-10-21 17:19:22"
"FirstEnergy","2015-10-21 18:47:23"
"State Street Corp.","2015-10-21 18:48:33"
"FirstEnergy","2015-10-21 19:03:02"
"State Street Corp.","2015-10-21 19:11:57"
"New York Life Insurance","2015-10-22 01:25:04"
"Western Digital","2015-10-22 03:28:10"
"Western Digital","2015-10-22 03:31:17"
"Reynolds American","2015-10-22 17:35:40"
"Reynolds American","2015-10-22 17:42:28"
"Southwest Airlines","2015-10-23 09:53:39"
"Southwest Airlines","2015-10-23 09:55:20"
"Sysco","2015-10-23 18:49:45"
"Sysco","2015-10-23 19:00:05"
"Best Buy","2015-10-23 19:57:15"
"Western Refining","2015-10-24 01:16:28"
"EOG Resources","2015-10-24 01:59:58"
"Stanley Black & Decker","2015-10-24 11:37:29"
"Stanley Black & Decker","2015-10-24 11:59:20"
"Verizon","2015-10-24 15:43:59"
"Verizon","2015-10-24 15:55:41"
"Tyson Foods","2015-10-25 04:54:29"
"Tyson Foods","2015-10-25 05:10:09"
"Exelon","2015-10-25 07:24:53"
"Exelon","2015-10-25 07:29:17"
"Ecolab","2015-10-25 08:13:33"
"CDW","2015-10-25 10:43:12"
"CDW","2015-10-25 10:53:25"
"Archer Daniels Midland","2015-10-25 21:53:08"
"AutoNation","2015-10-26 10:23:17"
"General Mills","2015-10-28 08:51:17"
"Duke Energy","2015-10-28 11:39:25"
"Duke Energy","2015-10-28 11:49:38"
"Home Depot","2015-10-28 12:07:44"
"Hilton Worldwide Holdings","2015-10-28 12:53:57"
"Hilton Worldwide Holdings","2015-10-28 12:55:32"
"Wells Fargo","2015-10-29 03:45:08"
"Wells Fargo","2015-10-29 04:12:56"
"Phillips 66","2015-10-30 03:01:06"
"Phillips 66","2015-10-30 03:01:43"
"Ameriprise Financial","2015-10-30 09:55:17"
"Ameriprise Financial","2015-10-30 10:11:11"
"Mosaic","2015-10-30 16:49:37"
"Kellogg","2015-10-30 20:37:28"
"Walgreens Boots Alliance","2015-10-31 08:48:08"
"Walgreens Boots Alliance","2015-10-31 08:53:50"
"General Dynamics","2015-10-31 15:53:30"
"AT&T","2015-10-31 16:07:00"
"AT&T","2015-10-31 16:08:57"
"General Dynamics","2015-10-31 16:16:46"
"Core-Mark Holding","2015-11-01 03:58:38"
"Occidental Petroleum","2015-11-01 12:14:29"
"Occidental Petroleum","2015-11-01 12:28:47"
"Computer Sciences","2015-11-01 18:22:40"
"Gilead Sciences","2015-11-02 02:58:24"
"Thermo Fisher Scientific","2015-11-02 03:38:27"
"Fluor","2015-11-02 14:45:28"
"Fluor","2015-11-02 14:59:48"
"ADP","2015-11-02 23:27:35"
"ADP","2015-11-02 23:45:50"
"Monsanto","2015-11-02 23:52:33"
"Monsanto","2015-11-03 00:08:26"
"eBay","2015-11-03 10:22:06"
"eBay","2015-11-03 10:49:07"
"Allstate","2015-11-03 14:04:21"
"Coca-Cola","2015-11-03 21:58:50"
"Cigna","2015-11-03 23:43:05"
"Cameron International","2015-11-03 23:46:57"
"Emerson Electric","2015-11-04 00:05:48"
"Emerson Electric","2015-11-04 00:22:07"
"United Technologies","2015-11-04 08:41:45"
"Merck","2015-11-04 11:03:29"
"Merck","2015-11-04 11:28:04"
"CST Brands","2015-11-04 23:30:10"
"CST Brands","2015-11-04 23:40:57"
"Walmart","2015-11-05 03:25:21"
"Walmart","2015-11-05 03:34:33"
"Aflac","2015-11-05 04:03:05"
"Jarden","2015-11-05 04:24:57"
"Arrow Electronics","2015-11-05 16:31:50"
"3M","2015-11-05 17:41:13"
"3M","2015-11-05 17:54:14"
"Bristol-Myers Squibb","2015-11-06 01:46:17"
"Bristol-Myers Squibb","2015-11-06 02:02:19"
"Anadarko Petroleum","2015-11-06 03:27:13"
"Anadarko Petroleum","2015-11-06 03:33:59"
"Ford Motor","2015-11-06 04:19:20"
"Ford Motor","2015-11-06 04:20:24"
"Celgene","2015-11-06 11:13:40"
"Celgene","2015-11-06 11:13:57"
"Entergy","2015-11-06 18:07:09"
"Avis Budget Group","2015-11-06 19:44:50"
"Avis Budget Group","2015-11-06 19:45:39"
"Charter Communications","2015-11-07 09:29:43"
"Prudential Financial","2015-11-07 10:28:13"
"Prudential Financial","2015-11-07 10:36:49"
"Republic Services","2015-11-07 10:43:47"
"Republic Services","2015-11-07 10:59:04"
"Paccar","2015-11-07 17:12:32"
"Farmers Insurance Exchange","2015-11-07 20:04:40"
"Farmers Insurance Exchange","2015-11-07 20:23:28"
"PayPal Holdings","2015-11-08 07:58:00"
"PayPal Holdings","2015-11-08 08:07:36"
"Marathon Petroleum","2015-11-08 09:22:27"
"Marathon Petroleum","2015-11-08 09:35:32"
"Global Partners","2015-11-08 09:37:21"
"Global Partners","2015-11-08 09:46:54"
"Progressive","2015-11-09 04:49:49"
"Progressive","2015-11-09 05:02:07"
"KKR","2015-11-09 09:19:33"
"KKR","2015-11-09 09:30:26"
"Nucor","2015-11-09 13:51:24"
"Nucor","2015-11-09 14:15:30"
"American Family Insurance Group","2015-11-09 17:56:39"
"Altria Group","2015-11-09 21:17:13"
"Altria Group","2015-11-09 21:21:34"
"J.P. Morgan Chase","2015-11-09 23:30:42"
"J.P. Morgan Chase","2015-11-09 23:51:15"
"HD Supply Holdings","2015-11-10 15:00:25"
"DISH Network","2015-11-10 16:24:21"
"Philip Morris International","2015-11-10 20:57:41"
"Centene","2015-11-11 02:40:11"
"Apple","2015-11-11 07:24:19"
"Apple","2015-11-11 07:37:01"
"Guardian Life Ins. Co. of America","2015-11-11 20:55:55"
"Guardian Life Ins. Co. of America","2015-11-11 20:58:32"
"Disney","2015-11-12 02:51:47"
"Disney","2015-11-12 02:57:05"
"Synnex","2015-11-12 23:29:22"
"Synnex","2015-11-12 23:44:50"
"United States Steel","2015-11-13 02:58:52"
"United States Steel","2015-11-13 03:05:21"
"Sears Holdings","2015-11-13 06:18:19"
"Sears Holdings","2015-11-13 06:28:15"
"FedEx","2015-11-13 08:24:50"
"Freddie Mac","2015-11-13 09:07:09"
"Target","2015-11-13 17:11:02"
"IBM","2015-11-14 06:15:54"
"Honeywell International","2015-11-14 13:18:09"
"BlackRock","2015-11-14 20:08:44"
"Cisco Systems","2015-11-14 23:20:42"
"Franklin Resources","2015-11-15 00:41:29"
"Franklin Resources","2015-11-15 00:55:04"
"Texas Instruments","2015-11-15 04:53:29"
"Qualcomm","2015-11-15 11:20:02"
"Colgate-Palmolive","2015-11-15 13:18:55"
"Colgate-Palmolive","2015-11-15 13:18:55"
"Supervalu","2015-11-15 15:53:00"
"Supervalu","2015-11-15 15:55:04"
"DuPont","2015-11-15 15:58:05"
"DuPont","2015-11-15 16:24:12"
"AmerisourceBergen","2015-11-15 17:47:46"
"AmerisourceBergen","2015-11-15 17:49:49"
"TJX","2015-11-15 19:02:10"
"Land O'Lakes","2015-11-15 19:27:55"
"PBF Energy","2015-11-15 21:51:15"
"PBF Energy","2015-11-15 21:57:22"
"Citigroup","2015-11-16 17:35:25"
"Hormel Foods","2015-11-17 13:49:35"
"Hormel Foods","2015-11-17 14:06:38"
"Aetna","2015-11-18 02:05:06"
"Aetna","2015-11-18 02:13:23"
"United Continental Holdings","2015-11-18 20:32:40"
"United Continental Holdings","2015-11-18 20:43:39"
"Intel","2015-11-19 08:55:20"
"Intel","2015-11-19 09:10:10"
"Goodyear Tire & Rubber","2015-11-19 12:09:36"
"State Street Corp.","2015-11-20 05:21:20"
"State Street Corp.","2015-11-20 05:24:45"
"Southern","2015-11-20 10:43:07"
"Southern","2015-11-20 10:48:54"
"Travelers Cos.","2015-11-20 11:17:35"
"Travelers Cos.","2015-11-20 11:17:48"
"FirstEnergy","2015-11-20 12:12:26"
"Leucadia National","2015-11-20 13:30:12"
"Western Digital","2015-11-20 13:37:53"
"Western Digital","2015-11-20 13:44:51"
"New York Life Insurance","2015-11-20 19:00:23"
"New York Life Insurance","2015-11-20 19:11:20"
"General Electric","2015-11-21 00:11:01"
"General Electric","2015-11-21 00:11:38"
"Southwest Airlines","2015-11-21 01:55:43"
"Sysco","2015-11-21 03:29:32"
"Reynolds American","2015-11-21 21:35:14"
"Best Buy","2015-11-22 08:40:59"
"EOG Resources","2015-11-22 12:26:56"
"EOG Resources","2015-11-22 12:28:04"
"Verizon","2015-11-22 17:26:40"
"Verizon","2015-11-22 17:44:18"
"Exelon","2015-11-23 01:16:03"
"Ecolab","2015-11-23 05:42:08"
"Stanley Black & Decker","2015-11-23 07:50:00"
"Stanley Black & Decker","2015-11-23 08:06:22"
"Tyson Foods","2015-11-23 16:41:51"
"Tyson Foods","2015-11-23 16:42:38"
"Western Refining","2015-11-23 17:35:59"
"Archer Daniels Midland","2015-11-23 22:50:07"
"Archer Daniels Midland","2015-11-23 22:50:15"
"PNC Financial Services Group","2015-11-24 04:40:14"
"PNC Financial Services Group","2015-11-24 04:51:53"
"CDW","2015-11-24 11:53:56"
"CDW","2015-11-24 11:57:43"
"AutoNation","2015-11-25 16:55:05"
"AutoNation","2015-11-25 16:57:51"
"Home Depot","2015-11-26 06:17:51"
"Home Depot","2015-11-26 06:27:24"
"Hilton Worldwide Holdings","2015-11-26 19:23:59"
"Wells Fargo","2015-11-27 01:46:04"
"Wells Fargo","2015-11-27 01:54:14"
"Duke Energy","2015-11-27 04:11:52"
"Duke Energy","2015-11-27 04:17:04"
"General Mills","2015-11-27 14:07:31"
"General Mills","2015-11-27 14:19:43"
"Ameriprise Financial","2015-11-28 14:28:03"
"Phillips 66","2015-11-28 17:09:26"
"Phillips 66","2015-11-28 17:10:48"
"Mosaic","2015-11-29 05:34:36"
"Mosaic","2015-11-29 05:38:23"
"Walgreens Boots Alliance","2015-11-29 06:01:34"
"General Dynamics","2015-11-29 10:56:42"
"General Dynamics","2015-11-29 11:12:23"
"Kellogg","2015-11-29 19:12:25"
"AT&T","2015-11-29 21:18:37"
"AT&T","2015-11-29 21:32:47"
"BB&T Corp.","2015-11-30 02:01:33"
"BB&T Corp.","2015-11-30 02:28:37"
"Pfizer","2015-11-30 19:26:12"
"Pfizer","2015-11-30 19:28:22"
"Core-Mark Holding","2015-11-30 19:57:08"
"Occidental Petroleum","2015-11-30 21:49:12"
"CHS","2015-12-01 02:50:40"
"Computer Sciences","2015-12-01 03:18:44"
"Computer Sciences","2015-12-01 03:20:20"
"ADP","2015-12-01 06:48:48"
"ADP","2015-12-01 06:57:36"
"Thermo Fisher Scientific","2015-12-01 16:45:52"
"Thermo Fisher Scientific","2015-12-01 17:01:48"
"Fluor","2015-12-01 18:59:55"
"Cameron International","2015-12-02 02:17:05"
"Cameron International","2015-12-02 02:24:42"
"Coca-Cola","2015-12-02 02:38:23"
"Coca-Cola","2015-12-02 02:39:21"
"eBay","2015-12-02 10:27:31"
"Monsanto","2015-12-02 11:37:22"
"Allstate","2015-12-02 12:02:27"
"Allstate","2015-12-02 12:19:33"
"Cigna","2015-12-02 21:53:16"
"CST Brands","2015-12-03 01:45:04"
"CST Brands","2015-12-03 01:51:25"
"Emerson Electric","2015-12-03 07:17:25"
"Emerson Electric","2015-12-03 07:31:20"
"D.R. Horton","2015-12-03 19:14:22"
"D.R. Horton","2015-12-03 19:34:00"
"Merck","2015-12-04 02:22:14"
"Merck","2015-12-04 02:33:46"
"Walmart","2015-12-04 04:01:09"
"Walmart","2015-12-04 04:21:55"
"United Technologies","2015-12-04 19:53:46"
"United Technologies","2015-12-04 19:54:50"
"Arrow Electronics","2015-12-05 04:56:32"
"Aflac","2015-12-05 05:02:42"
"Entergy","2015-12-05 10:49:03"
"Avis Budget Group","2015-12-05 12:05:04"
"Avis Budget Group","2015-12-05 12:08:42"
"Anadarko Petroleum","2015-12-05 14:42:06"
"Jarden","2015-12-05 21:22:38"
"Jarden","2015-12-05 21:26:42"
"Ford Motor","2015-12-05 21:51:34"
"Ford Motor","2015-12-05 21:52:15"
"American Express","2015-12-06 03:12:24"
"American Express","2015-12-06 03:15:33"
"Charter Communications","2015-12-06 05:26:20"
"Bristol-Myers Squibb","2015-12-06 09:23:15"
"Celgene","2015-12-06 11:23:38"
"Celgene","2015-12-06 11:24:02"
"Paccar","2015-12-06 20:26:07"
"Paccar","2015-12-06 20:27:28"
"Farmers Insurance Exchange","2015-12-07 05:13:48"
"PayPal Holdings","2015-12-07 08:44:11"
"Prudential Financial","2015-12-07 15:00:07"
"Prudential Financial","2015-12-07 15:10:26"
"Global Partners","2015-12-07 17:22:26"
"Global Partners","2015-12-07 17:27:44"
"Republic Services","2015-12-07 23:32:15"
"Omnicom Group","2015-12-08 06:31:34"
